""
""
966158
993545
""
205885
""
134906
""
108513
102948
828529
206062
855635
849692
141927
104699
861447
198440
203296
200801
672916
""
153591
""
""
856462
""
1721839
""
153892
""
1020021
""
901
544393
237975
1243346
209459
412113
""
1719669
545626
1719013
827189
892560
""
308971
212448
26744
707251
1602604
402109
""
208416
""
834023
896237
197517
""
""
904399
312988
857397
896237
202886
577785
998740
1115005
42844
606728
198191
191831
313919
242679
151124
24909
""
1442443
5748
107306
8610
4678
224917
261342
1860486
103997
351438
""
617333
33936
8610
545289
10831
866088
859088
854875
261105
""
198150
""
105611
""
104490
7145
1093060
1114087
308416
""
""
212957
""
""
707967
""
82728
1790080
197989
1191138
860088
313161
859421
8610
849728
351992
607044
4449
1191138
197889
898718
596928
1737582
""
1294592
""
""
""
""
252761
582299
224963
""
""
3510
26744
197407
751616
866088
""
1665095
1726324
""
124802
212957
""
202808
1292887
""
105694
42940
200817
""
1362872
24909
202999
311666
706825
1251365
""
102948
""
750268
993545
993541
226087
849383
866414
209459
847201
284810
836368
206805
1797915
1049529
104094
4850
261266
1737582
1311214
151227
993541
308416
834102
25255
""
1246290
""
60548
847213
""
1801280
412113
""
628953
997515
1727563
""
2815
""
1048450
861206
""
""
1191138
1111339
""
625
""
""
""
1375932
10693
580261
352200
313306
412113
857001
901
616817
202941
966221
""
6375
905275
""
""
603929
1250693
863671
153665
""
351429
313778
""
104099
809014
966153
687204
""
616283
""
""
860098
4094
998483
196475
121118
356728
541208
""
1732184
3100
616817
105929
""
104367
402096
828350
2367434
327361
259132
10582
29144
1744259
1923433
541365
466350
606728
891820
412113
""
5436
""
42892
""
""
968
""
313565
261335
857366
262418
23088
866498
""
830530
""
206786
""
1049504
150823
545835
198211
1662286
643173
197591
892560
""
62152
""
1250693
""
998740
21406
1435115
""
""
857886
349556
198377
""
""
152699
859035
702519
206858
60548
616449
317136
830876
56549
""
""
1049221
748961
""
197984
""
993111
477367
866910
197361
857560
997223
995868
""
863609
""
1923432
628953
317110
835603
""
404588
""
198051
198211
542527
748857
831226
9530
310325
308694
209459
215332
151100
577785
10826
1753
106258
""
""
153665
1797931
24909
308977
198252
1369406
991194
""
977880
""
1298091
108828
""
545626
""
1362082
283100
312935
208124
""
797550
81973
215531
825346
1087623
310410
830876
1604544
352304
902624
104382
""
198440
""
25255
135091
205488
722116
211199
242679
807734
""
904467
542527
896019
""
1657864
261136
1116927
835605
979492
630208
317094
""
7833
727954
314077
""
""
33936
10602
""
1791493
38416
""
1117531
""
""
966156
744846
""
""
284810
672916
603929
1797910
314072
""
283579
283100
4089
207093
1427061
""
4441
996520
856836
8610
577785
2367434
""
630208
855170
""
62616
545289
262418
313428
885207
880853
885213
""
847617
108852
""
""
42375
""
746763
855180
4495
1247877
""
206764
630208
""
""
3008
1297755
707736
""
1665449
349253
979482
993545
62616
713333
197391
253182
861134
904932
259132
1301880
310812
884709
3686
724879
1001066
92104
""
""
""
62356
858051
1099598
746763
""
727347
1740865
""
""
""
""
562501
309062
""
858810
847189
""
106515
""
""
1001693
225380
1116927
1040036
8610
151674
207891
866514
1243415
897025
""
""
460132
1653204
849728
628953
207331
10245
1469851
261295
208680
993541
""
261241
261220
903458
